quarter,year,quarter_num,house_sales,hpi,house_stock,residential_investment,ocr,cpi,gdp,hpi_growth,hpi_growth_lag1,hpi_growth_lag2,hpi_growth_lag3,hpi_growth_lag4,hpi_growth_lag16,hpi_growth_rolling_mean_1y,hpi_growth_rolling_mean_4y,hpi_growth_rolling_mean_10y,hpi_growth_diff_lag1_minus_lag2,hpi_growth_diff_lag1_minus_lag4,hpi_growth_ratio_lag1_over_lag2,hpi_growth_ratio_lag1_over_lag4,house_sales_lag1,house_sales_lag2,house_sales_lag3,house_sales_lag4,house_sales_lag16,house_sales_rolling_mean_1y,house_sales_rolling_mean_4y,house_sales_rolling_mean_10y,house_sales_diff_lag1_minus_lag2,house_sales_diff_lag1_minus_lag4,house_sales_ratio_lag1_over_lag2,house_sales_ratio_lag1_over_lag4,hpi_rolling_mean_1y,hpi_rolling_mean_4y,hpi_rolling_mean_10y,house_stock_rolling_mean_1y,house_stock_rolling_mean_4y,house_stock_rolling_mean_10y,residential_investment_rolling_mean_1y,residential_investment_rolling_mean_4y,residential_investment_rolling_mean_10y,ocr_rolling_mean_1y,ocr_rolling_mean_4y,ocr_rolling_mean_10y,cpi_rolling_mean_1y,cpi_rolling_mean_4y,cpi_rolling_mean_10y,gdp_rolling_mean_1y,gdp_rolling_mean_4y,gdp_rolling_mean_10y,covid_lockdown_2020q2_q3,reopening_supply_2021q2_2022q4
1990-03-31,1990,Q1,22855.0,477.0,123000.0,1790,,573.78,18300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1990-06-30,1990,Q2,22684.0,480.0,125000.0,2043,,583.79,18329,0.628930817610063,,,,,,,,,,,,,22855.0,,,,,22855.0,22855.0,22855.0,,,,,477.0,477.0,477.0,123000.0,123000.0,123000.0,1790.0,1790.0,1790.0,,,,573.78,573.78,573.78,18300.0,18300.0,18300.0,0,0
1990-09-30,1990,Q3,20176.0,483.0,126000.0,1873,,589.18,18816,0.625000000000009,0.628930817610063,,,,,0.628930817610063,0.628930817610063,0.628930817610063,,,,,22684.0,22855.0,,,,22769.5,22769.5,22769.5,-171.0,,0.992518048567053,,478.5,478.5,478.5,124000.0,124000.0,124000.0,1916.5,1916.5,1916.5,,,,578.785,578.785,578.785,18314.5,18314.5,18314.5,0,0
1990-12-31,1990,Q4,17480.0,482.0,126000.0,1985,,595.34,20461,-0.207039337474124,0.625000000000009,0.628930817610063,,,,0.626965408805036,0.626965408805036,0.626965408805036,-0.00393081761005387,,0.993750000000014,,20176.0,22684.0,22855.0,,,21905.0,21905.0,21905.0,-2508.0,,0.889437488979016,,480.0,480.0,480.0,124666.666666667,124666.666666667,124666.666666667,1902.0,1902.0,1902.0,,,,582.25,582.25,582.25,18481.6666666667,18481.6666666667,18481.6666666667,0,0
1991-03-31,1991,Q1,17338.0,479.0,124000.0,1567,,599.89,17864,-0.622406639004147,-0.207039337474124,0.625000000000009,0.628930817610063,,,0.348963826711983,0.348963826711983,0.348963826711983,-0.832039337474133,,-0.331262939958594,,17480.0,20176.0,22684.0,22855.0,,20798.75,20798.75,20798.75,-2696.0,-5375.0,0.866375892149088,0.764821702034566,480.5,480.5,480.5,125000.0,125000.0,125000.0,1922.75,1922.75,1922.75,,,,585.5225,585.5225,585.5225,18976.5,18976.5,18976.5,0,0
1991-06-30,1991,Q2,17903.0,470.0,123000.0,1626,,600.29,17485,-1.87891440501043,-0.622406639004147,-0.207039337474124,0.625000000000009,0.628930817610063,,0.10612121028295,0.10612121028295,0.10612121028295,-0.415367301530023,-1.25133745661421,3.00622406638997,-0.989626556016594,17338.0,17480.0,20176.0,22684.0,,19419.5,20106.6,20106.6,-142.0,-5346.0,0.99187643020595,0.764327279139482,481.0,480.2,480.2,125250.0,124800.0,124800.0,1867.0,1851.6,1851.6,,,,592.05,588.396,588.396,18867.5,18754.0,18754.0,0,0
1991-09-30,1991,Q3,17774.0,468.0,125000.0,1541,,601.64,17760,-0.425531914893618,-1.87891440501043,-0.622406639004147,-0.207039337474124,0.625000000000009,,-0.520840095372174,-0.290885912775727,-0.290885912775727,-1.25650776600629,-2.50391440501044,3.01878914405011,-3.00626304801665,17903.0,17338.0,17480.0,20176.0,,18224.25,19739.3333333333,19739.3333333333,565.0,-2273.0,1.03258738032068,0.887341395717684,478.5,478.5,478.5,124750.0,124500.0,124500.0,1762.75,1814.0,1814.0,,,,596.175,590.378333333333,590.378333333333,18656.5,18542.5,18542.5,0,0
1991-12-31,1991,Q4,16794.0,466.0,125000.0,1684,,601.23,19379,-0.427350427350426,-0.425531914893618,-1.87891440501043,-0.622406639004147,-0.207039337474124,,-0.783473074095581,-0.313326913128709,-0.313326913128709,1.45338249011682,-0.218492577419493,0.226477541371159,2.05531914893613,17774.0,17903.0,17338.0,17480.0,,17623.75,19458.5714285714,19458.5714285714,-129.0,294.0,0.992794503714461,1.01681922196796,474.75,477.0,477.0,124500.0,124571.428571429,124571.428571429,1679.75,1775.0,1775.0,,,,599.29,591.987142857143,591.987142857143,18392.5,18430.7142857143,18430.7142857143,0,0
1992-03-31,1992,Q1,18663.0,468.0,125000.0,1498,,604.77,18560,0.429184549356232,-0.427350427350426,-0.425531914893618,-1.87891440501043,-0.622406639004147,,-0.838550846564656,-0.329615986588954,-0.329615986588954,-0.0018185124568082,0.195056211653721,1.0042735042735,0.686609686609687,16794.0,17774.0,17903.0,17338.0,,17452.25,19125.5,19125.5,-980.0,-544.0,0.944863283447733,0.968623832045219,470.75,475.625,475.625,124250.0,124625.0,124625.0,1604.5,1763.625,1763.625,,,,600.7625,593.1425,593.1425,18122.0,18549.25,18549.25,0,0
1992-06-30,1992,Q2,18565.0,467.0,127000.0,1701,,606.14,18299,-0.213675213675213,0.429184549356232,-0.427350427350426,-0.425531914893618,-1.87891440501043,,-0.575653049474562,-0.234765919595806,-0.234765919595806,0.856534976706658,2.30809895436667,-1.00429184549359,-0.228421554601817,18663.0,16794.0,17774.0,17903.0,,17783.5,19074.1111111111,19074.1111111111,1869.0,760.0,1.11128974633798,1.04245098586829,468.0,474.777777777778,474.777777777778,124500.0,124666.666666667,124666.666666667,1587.25,1734.11111111111,1734.11111111111,,,,601.9825,594.434444444444,594.434444444444,18296.0,18550.4444444444,18550.4444444444,0,0
1992-09-30,1992,Q3,18948.0,470.0,128000.0,1576,,607.31,18040,0.642398286937906,-0.213675213675213,0.429184549356232,-0.427350427350426,-0.425531914893618,,-0.159343251640756,-0.232422507826851,-0.232422507826851,-0.642859763031445,0.211856701218405,-0.497863247863236,0.50213675213675,18565.0,18663.0,16794.0,17774.0,,17949.0,19023.2,19023.2,-98.0,791.0,0.994748968547393,1.04450320693147,467.25,474.0,474.0,125500.0,124900.0,124900.0,1606.0,1730.8,1730.8,,,,603.445,595.605,595.605,18499.5,18525.3,18525.3,0,0
1992-12-31,1992,Q4,18649.0,477.0,129000.0,1757,,609.23,20405,1.48936170212766,0.642398286937906,-0.213675213675213,0.429184549356232,-0.427350427350426,,0.107639298817125,-0.144940428350375,-0.144940428350375,0.856073500613119,1.06974871428833,-3.00642398286941,-1.50321199143471,18948.0,18565.0,18663.0,16794.0,,18242.5,19016.3636363636,19016.3636363636,383.0,2154.0,1.02063021815244,1.12826009289032,467.75,473.636363636364,473.636363636364,126250.0,125181.818181818,125181.818181818,1614.75,1716.72727272727,1716.72727272727,,,,604.8625,596.669090909091,596.669090909091,18569.5,18481.1818181818,18481.1818181818,0,0
1993-03-31,1993,Q1,19963.0,481.0,131000.0,1555,,610.63,19098,0.838574423480076,1.48936170212766,0.642398286937906,-0.213675213675213,0.429184549356232,,0.586817331186645,0.00363249260217307,0.00363249260217307,0.84696341518975,1.06017715277142,2.31843971631203,3.47021276595737,18649.0,18948.0,18565.0,18663.0,,18706.25,18985.75,18985.75,-299.0,-14.0,0.98421997044543,0.999249852649628,470.5,473.916666666667,473.916666666667,127250.0,125500.0,125500.0,1633.0,1720.08333333333,1720.08333333333,,,,606.8625,597.715833333333,597.715833333333,18826.0,18641.5,18641.5,0,0
1993-06-30,1993,Q2,20440.0,482.0,133000.0,1887,,614.14,19268,0.207900207900202,0.838574423480076,1.48936170212766,0.642398286937906,-0.213675213675213,,0.689164799717606,0.0732109868419983,0.0732109868419983,-0.65078727864758,1.05224963715529,0.563042827193767,-3.92452830188677,19963.0,18649.0,18948.0,18565.0,,19031.25,19060.9230769231,19060.9230769231,1314.0,1398.0,1.0704595420666,1.07530298949636,473.75,474.461538461538,474.461538461538,128750.0,125923.076923077,125923.076923077,1647.25,1707.38461538462,1707.38461538462,,,,608.3275,598.709230769231,598.709230769231,18960.5,18676.6153846154,18676.6153846154,0,0
1993-09-30,1993,Q3,23897.0,491.0,136000.0,1979,,616.28,19758,1.86721991701244,0.207900207900202,0.838574423480076,1.48936170212766,0.642398286937906,,0.79455865511146,0.0835716961541679,0.0835716961541679,-0.630674215579874,-0.434498079037704,0.247920997920994,0.323631323631313,20440.0,19963.0,18649.0,18948.0,,19500.0,19159.4285714286,19159.4285714286,477.0,1492.0,1.02389420427791,1.07874181971712,477.5,475.0,475.0,130250.0,126428.571428571,126428.571428571,1693.75,1720.21428571429,1720.21428571429,,,,610.3275,599.811428571429,599.811428571429,19202.75,18718.8571428571,18718.8571428571,0,0
1993-12-31,1993,Q4,25509.0,503.0,140000.0,2090,,618.0,21903,2.44399185336048,1.86721991701244,0.207900207900202,0.838574423480076,1.48936170212766,,1.10076406263009,0.210975140501187,0.210975140501187,1.65931970911224,0.377858214884785,8.98132780083008,1.25370480142264,23897.0,20440.0,19963.0,18649.0,,20737.25,19475.2666666667,19475.2666666667,3457.0,5248.0,1.16912915851272,1.28140919084133,482.75,476.066666666667,476.066666666667,132250.0,127066.666666667,127066.666666667,1794.5,1737.46666666667,1737.46666666667,,,,612.57,600.909333333333,600.909333333333,19632.25,18788.1333333333,18788.1333333333,0,0
1994-03-31,1994,Q1,29863.0,520.0,148000.0,1793,,619.0,20442,3.37972166998013,2.44399185336048,1.86721991701244,0.207900207900202,0.838574423480076,,1.3394216004383,0.359842921358474,0.359842921358474,0.576771936348042,1.60541742988041,1.30889341479973,2.9144602851324,25509.0,23897.0,20440.0,19963.0,22855.0,22452.25,19852.375,19852.375,1612.0,5546.0,1.06745616604595,1.27781395581826,489.25,477.75,477.75,135000.0,127875.0,127875.0,1877.75,1759.5,1759.5,,,,614.7625,601.9775,601.9775,20006.75,18982.8125,18982.8125,0,0
1994-06-30,1994,Q2,27811.0,536.0,154000.0,2274,,621.0,20886,3.07692307692307,3.37972166998013,2.44399185336048,1.86721991701244,0.207900207900202,0.628930817610063,1.97470841206331,0.548585343147327,0.548585343147327,0.935729816619646,3.17182146207993,1.38286944996687,16.2564612326049,29863.0,25509.0,23897.0,20440.0,22684.0,24927.25,20290.375,20441.2352941176,4354.0,9423.0,1.17068485632522,1.46100782778865,499.0,480.4375,480.235294117647,139250.0,129437.5,129058.823529412,1937.25,1759.6875,1761.47058823529,,,,616.855,604.80375,602.978823529412,20342.75,19116.6875,19068.6470588235,0,0
1994-09-30,1994,Q3,26723.0,554.0,160000.0,2271,,629.0,21386,3.35820895522387,3.07692307692307,3.37972166998013,2.44399185336048,1.86721991701244,0.625000000000009,2.69196412931903,0.70158485935439,0.697311092192959,-0.302798593057063,1.20970315991062,0.910407239818999,1.64786324786325,27811.0,29863.0,25509.0,23897.0,20176.0,26770.0,20610.8125,20850.6666666667,-2052.0,3914.0,0.931286207012022,1.16378624932,512.5,483.9375,483.333333333333,144500.0,131250.0,130444.444444444,2034.0,1774.125,1789.94444444444,,,,618.57,607.129375,603.98,20747.25,19276.5,19169.6111111111,0,0
1994-12-31,1994,Q4,24300.0,572.0,164000.0,2248,,635.0,23704,3.24909747292419,3.35820895522387,3.07692307692307,3.37972166998013,2.44399185336048,-0.207039337474124,3.06471138887189,0.872410419055881,0.845138751250232,0.281285878300808,0.91421710186339,1.09141791044776,1.3740671641791,26723.0,27811.0,29863.0,25509.0,17480.0,27476.5,21020.0,21159.7368421053,-1088.0,1214.0,0.960878788968394,1.04759104629739,528.25,488.375,487.052631578947,150500.0,133375.0,132000.0,2107.0,1799.0,1815.26315789474,,,,621.75,609.618125,605.296842105263,21154.25,19437.125,19286.2631578947,0,0
1995-03-31,1995,Q1,23432.0,579.0,168000.0,2013,,644.0,21876,1.22377622377623,3.24909747292419,3.35820895522387,3.07692307692307,3.37972166998013,-0.622406639004147,3.26598779376281,1.08841896970578,0.97166289449623,-0.109111482299684,-0.13062419705594,0.967509025270761,0.961350605224037,24300.0,26723.0,27811.0,29863.0,17338.0,27174.25,21446.25,21316.75,-2423.0,-5563.0,0.909329042397934,0.813715969594481,545.5,494.0,491.3,156500.0,135750.0,133600.0,2146.5,1815.4375,1836.9,,,,626.0,612.096875,606.782,21604.5,19639.8125,19507.15,0,0
1995-06-30,1995,Q2,24510.0,585.0,172000.0,2361,,650.0,22654,1.03626943005182,1.22377622377623,3.24909747292419,3.35820895522387,3.07692307692307,-1.87891440501043,2.72700143221184,1.20380539862955,0.98426856096023,-2.02532124914796,-1.85314685314684,0.376651126651128,0.397727272727276,23432.0,24300.0,26723.0,27811.0,17903.0,25566.5,21827.125,21417.4761904762,-868.0,-4379.0,0.964279835390947,0.842544316996872,560.25,500.25,495.47619047619,161500.0,138500.0,135238.095238095,2201.5,1843.3125,1845.28571428571,,,,632.25,614.85375,608.554285714286,21963.0,19890.5625,19619.9523809524,0,0
1995-09-30,1995,Q3,26186.0,599.0,177000.0,2145,,651.0,22942,2.39316239316238,1.03626943005182,1.22377622377623,3.24909747292419,3.35820895522387,-0.425531914893618,2.21683802049403,1.38600438832094,0.986744792821734,-0.187506793724412,-2.32193952517206,0.846780162842338,0.308578008059875,24510.0,23432.0,24300.0,26723.0,17774.0,24741.25,22240.0625,21558.0454545455,1078.0,-2213.0,1.04600546261523,0.917187441529768,572.5,507.4375,499.545454545455,166000.0,141562.5,136909.090909091,2223.25,1889.25,1868.72727272727,,,,639.5,617.960625,610.438181818182,22405.0,20213.625,19757.8636363636,0,0
1995-12-31,1995,Q4,27304.0,621.0,183000.0,2285,,654.0,25253,3.67278797996662,2.39316239316238,1.03626943005182,1.22377622377623,3.24909747292419,-0.427350427350426,1.97557637997866,1.56217278257444,1.05067286556449,1.35689296311057,-0.855935079761805,2.30940170940169,0.736562203228867,26186.0,24510.0,23432.0,24300.0,16794.0,24607.0,22765.8125,21759.2608695652,1676.0,1886.0,1.06838025295798,1.07761316872428,583.75,515.625,503.869565217391,170250.0,144812.5,138652.173913043,2191.75,1927.0,1880.73913043478,,,,645.0,621.045625,612.201739130435,22794.0,20537.5,19896.3043478261,0,0
1996-03-31,1996,Q1,34600.0,653.0,192000.0,2088,,658.0,23584,5.15297906602254,3.67278797996662,2.39316239316238,1.03626943005182,1.22377622377623,0.429184549356232,2.08149900673926,1.81843143303176,1.1646778705385,1.27962558680423,2.44901175619039,1.53470069162891,3.00119246362985,27304.0,26186.0,24510.0,23432.0,18663.0,25358.0,23422.6875,21990.2916666667,1118.0,3872.0,1.04269456961735,1.16524411061796,596.0,525.3125,508.75,175000.0,148437.5,140500.0,2201.0,1964.5625,1897.58333333333,,,,649.75,624.34375,613.943333333333,23181.25,20904.625,20119.5,0,0
1996-06-30,1996,Q2,25088.0,663.0,196000.0,2379,,663.0,24178,1.53139356814702,5.15297906602254,3.67278797996662,2.39316239316238,1.03626943005182,-0.213675213675213,3.06379971730084,2.1136685903234,1.330857087017,1.48019108605593,4.11670963597073,1.40301566388523,4.97262479871174,34600.0,27304.0,26186.0,24510.0,18565.0,28150.0,24418.75,22494.68,7296.0,10090.0,1.26721359507764,1.41166870665035,614.5,536.875,514.52,181000.0,152625.0,142560.0,2219.75,2001.4375,1905.2,,,,653.25,627.670625,615.7056,23608.25,21218.625,20258.08,0,0
1996-09-30,1996,Q3,22894.0,662.0,197000.0,2221,,666.0,24671,-0.150829562594268,1.53139356814702,5.15297906602254,3.67278797996662,2.39316239316238,0.642398286937906,3.18758075182464,2.22273538918729,1.3388785462622,-3.62158549787552,-0.861768825015363,0.297186064318531,0.639903740975722,25088.0,34600.0,27304.0,26186.0,18948.0,28294.5,24826.4375,22594.4230769231,-9512.0,-1098.0,0.725086705202312,0.95806919728099,634.0,549.125,520.230769230769,187000.0,156937.5,144615.384615385,2224.25,2043.8125,1923.42307692308,,,,656.5,631.224375,617.524615384615,23989.25,21586.0625,20408.8461538462,0,0
1996-12-31,1996,Q4,26436.0,680.0,201000.0,2435,,670.0,26520,2.71903323262841,-0.150829562594268,1.53139356814702,5.15297906602254,3.67278797996662,1.48936170212766,2.55158276288548,2.17315864859153,1.28158208053695,-1.68222313074129,-3.82361754256089,-0.0984917043740565,-0.0410667763608938,22894.0,25088.0,34600.0,27304.0,18649.0,27471.5,25073.0625,22605.5185185185,-2194.0,-4410.0,0.912547831632653,0.838485203633167,649.75,561.125,525.481481481482,192000.0,161250.0,146555.555555556,2243.25,2084.125,1934.44444444444,,,,660.25,634.8925,619.32,24421.5,22000.5,20566.7037037037,0,0
1997-03-31,1997,Q1,29123.0,696.0,209000.0,2281,,670.0,24133,2.35294117647058,2.71903323262841,-0.150829562594268,1.53139356814702,5.15297906602254,0.838574423480076,2.31314407605093,2.25001311924783,1.33482101209589,2.86986279522268,-2.43394583339414,-18.0271903323264,0.527662386706951,26436.0,22894.0,25088.0,34600.0,19963.0,27254.5,25559.75,22742.3214285714,3542.0,-8164.0,1.15471302524679,0.764046242774566,664.5,573.8125,531.0,196500.0,165750.0,148500.0,2280.75,2126.5,1952.32142857143,,,,664.25,638.690625,621.13,24738.25,22382.6875,20779.3214285714,0,0
1997-06-30,1997,Q2,27146.0,702.0,215000.0,2486,,670.0,25694,0.862068965517238,2.35294117647058,2.71903323262841,-0.150829562594268,1.53139356814702,0.207900207900202,1.61313460366294,2.34466104130973,1.37118244653785,-0.36609205615783,0.821547608323558,0.865359477124176,1.53647058823528,29123.0,26436.0,22894.0,25088.0,20440.0,25885.25,26132.25,22962.3448275862,2687.0,4035.0,1.10164170071115,1.16083386479592,675.25,587.25,536.689655172414,200750.0,170625.0,150586.206896552,2329.0,2171.875,1963.65517241379,,,,667.25,642.40125,622.815172413793,24875.5,22697.375,20894.9655172414,0,0
1997-09-30,1997,Q3,25188.0,706.0,218000.0,2508,,673.0,25348,0.56980056980056,0.862068965517238,2.35294117647058,2.71903323262841,-0.150829562594268,1.86721991701244,1.44580345300549,2.3855465886608,1.35362680926127,-1.49087221095334,1.01289852811151,0.366379310344827,-5.71551724137931,27146.0,29123.0,26436.0,22894.0,23897.0,26399.75,26551.375,23101.8,-1977.0,4252.0,0.932115510077945,1.18572551760287,685.0,601.0,542.2,205500.0,175750.0,152733.333333333,2355.75,2209.3125,1981.06666666667,,,,669.0,645.8925,624.388,25254.5,23099.0,21054.9333333333,0,0
1997-12-31,1997,Q4,24390.0,715.0,221000.0,2531,,676.0,27283,1.27478753541077,0.56980056980056,0.862068965517238,2.35294117647058,2.71903323262841,2.44399185336048,1.6259609861042,2.30445787946005,1.32749926794592,-0.292268395716677,-2.14923266282785,0.660968660968653,0.209559987337761,25188.0,27146.0,29123.0,26436.0,25509.0,26973.25,26632.0625,23169.0967741935,-1958.0,-1248.0,0.927871509614676,0.952791647753064,696.0,614.4375,547.483870967742,210750.0,180875.0,154838.709677419,2427.5,2242.375,1998.06451612903,,,,670.75,649.4375,625.956129032258,25423.75,23448.375,21193.4193548387,0,0
1998-03-31,1998,Q1,21163.0,709.0,220000.0,2067,,679.0,25028,-0.839160839160835,1.27478753541077,0.56980056980056,0.862068965517238,2.35294117647058,3.37972166998013,1.26489956179979,2.2313826095882,1.32579888947704,0.70498696561021,-1.07815364105981,2.23725212464594,0.541784702549579,24390.0,25188.0,27146.0,29123.0,29863.0,26461.75,26562.125,23207.25,-798.0,-4733.0,0.968318246784183,0.837482402225045,704.75,627.6875,552.71875,215750.0,185937.5,156906.25,2451.5,2269.9375,2014.71875,,,,672.25,653.0625,627.52,25614.5,23784.625,21383.71875,0,0
1998-06-30,1998,Q2,18373.0,688.0,218000.0,2203,,681.0,25758,-2.96191819464033,-0.839160839160835,1.27478753541077,0.56980056980056,0.862068965517238,3.07692307692307,0.466874057891933,1.96770245276689,1.25814389795711,-2.11394837457161,-1.70122980467807,-0.658275058275052,-0.973426573426573,21163.0,24390.0,25188.0,27146.0,27811.0,24471.75,26018.375,23145.303030303,-3227.0,-5983.0,0.867691676916769,0.77959920430266,708.0,639.5,557.454545454545,218500.0,190437.5,158818.181818182,2398.0,2287.0625,2016.30303030303,,,,674.5,656.8125,629.08,25838.25,24071.25,21494.1515151515,0,0
1998-09-30,1998,Q3,20564.0,677.0,219000.0,2016,,684.0,25386,-1.59883720930233,-2.96191819464033,-0.839160839160835,1.27478753541077,0.56980056980056,3.35820895522387,-0.489122732147459,1.59027487329417,1.13026322848446,-2.1227573554795,-3.53171876444089,3.52961918194641,-5.19816643159387,18373.0,21163.0,24390.0,25188.0,26723.0,22278.5,25428.5,23004.9411764706,-2790.0,-6815.0,0.868166139016208,0.729434651421312,704.5,649.0,561.294117647059,219250.0,194437.5,160558.823529412,2327.25,2282.625,2021.79411764706,,,,677.25,660.5625,630.607058823529,25854.25,24375.75,21619.5588235294,0,0
